Date,Close,ret,ret_next
2010-03-19,87.1290283203125,-0.005061735751954344,0.005346152283467465
2010-03-22,87.59483337402344,0.005346152283467465,0.00703330566498539
2010-03-23,88.2109146118164,0.00703330566498539,-0.0048549638682160445
2010-03-24,87.78265380859375,-0.0048549638682160445,-0.0016263034241370544
2010-03-25,87.639892578125,-0.0016263034241370544,-0.0006000625395224946
2010-03-26,87.5873031616211,-0.0006000625395224946,0.006347775042740755
2010-03-29,88.1432876586914,0.006347775042740755,0.0006818073425551852
2010-03-30,88.20338439941406,0.0006818073425551852,-0.0034068869856692663
2010-03-31,87.90288543701172,-0.0034068869856692663,0.006837240673110978
2010-04-01,88.50389862060547,0.006837240673110978,0.008149644714316784
2010-04-05,89.22517395019531,0.008149644714316784,0.002357860958799085
2010-04-06,89.43555450439453,0.002357860958799085,-0.005712605428689788
2010-04-07,88.92464447021484,-0.005712605428689788,0.00346427803246363
2010-04-08,89.23270416259766,0.00346427803246363,0.006567253558487751
2010-04-09,89.81871795654297,0.006567253558487751,0.0015893524681935833
2010-04-12,89.96147155761719,0.0015893524681935833,0.0007512235581266236
2010-04-13,90.029052734375,0.0007512235581266236,0.011349129783950973
2010-04-14,91.0508041381836,0.011349129783950973,0.0008253582913859692
2010-04-15,91.1259536743164,0.0008253582913859692,-0.015912008486895668
2010-04-16,89.67595672607422,-0.015912008486895668,0.0037697782551942005
2010-04-19,90.0140151977539,0.0037697782551942005,0.008931104326150852
2010-04-20,90.81793975830078,0.008931104326150852,-0.0018200240278455349
2010-04-21,90.65264892578125,-0.0018200240278455349,0.0029833301127821787
2010-04-22,90.923095703125,0.0029833301127821787,0.006528314058551921
2010-04-23,91.51667022705078,0.006528314058551921,-0.0037765709875882125
2010-04-26,91.17105102539062,-0.0037765709875882125,-0.023650850395298018
2010-04-27,89.01477813720703,-0.023650850395298018,0.007596672593464859
2010-04-28,89.69099426269531,0.007596672593464859,0.012397267160588532
2010-04-29,90.80291748046875,0.012397267160588532,-0.016961918109315244
2010-04-30,89.26272583007812,-0.016961918109315244,0.012961711284355637
2010-05-03,90.41972351074219,0.012961711284355637,-0.023514419363499628
2010-05-04,88.2935562133789,-0.023514419363499628,-0.0059564601968423725
2010-05-05,87.76763916015625,-0.0059564601968423725,-0.03321348970955884
2010-05-06,84.85256958007812,-0.03321348970955884,-0.014875115493936386
2010-05-07,83.59037780761719,-0.014875115493936386,0.044040912135218546
2010-05-10,87.27177429199219,0.044040912135218546,-0.0028409234955222296
2010-05-11,87.02384185791016,-0.0028409234955222296,0.013986196683279939
2010-05-12,88.24097442626953,0.013986196683279939,-0.012430830195018672
2010-05-13,87.1440658569336,-0.012430830195018672,-0.018105527796131504
2010-05-14,85.56627655029297,-0.018105527796131504,0.0005269566878158827
2010-05-17,85.61136627197266,0.0005269566878158827,-0.013602135162623985
2010-05-18,84.44686889648438,-0.013602135162623985,-0.0056941154362513124
2010-05-19,83.96601867675781,-0.0056941154362513124,-0.037759524838005154
2010-05-20,80.79550170898438,-0.037759524838005154,0.014599300398450366
2010-05-21,81.97505950927734,0.014599300398450366,-0.012830775545190742
2010-05-24,80.92325592041016,-0.012830775545190742,0.0010207628653879919
2010-05-25,81.005859375,0.0010207628653879919,-0.006028481012658182
2010-05-26,80.51751708984375,-0.006028481012658182,0.033497694434274194
2010-05-27,83.21466827392578,0.033497694434274194,-0.01254924194880902
2010-05-28,82.1703872680664,-0.01254924194880902,-0.01682367806762286
2010-06-01,80.78797912597656,-0.01682367806762286,0.02603946608201202
2010-06-02,82.89165496826172,0.02603946608201202,0.00344415784036034
2010-06-03,83.1771469116211,0.00344415784036034,-0.035136960951441476
2010-06-04,80.25455474853516,-0.035136960951441476,-0.012450560288997381
2010-06-07,79.25534057617188,-0.012450560288997381,0.010711910756827203
2010-06-08,80.10431671142578,0.010711910756827203,-0.005346288699589752
2010-06-09,79.67605590820312,-0.005346288699589752,0.02923185200080436
2010-06-10,82.00513458251953,0.02923185200080436,0.004855154314845622
2010-06-11,82.40328216552734,0.004855154314845622,-0.0015497053310029596
2010-06-14,82.27558135986328,-0.0015497053310029596,0.02273761420248932
2010-06-15,84.14633178710938,0.02273761420248932,-0.00035705128228380456
2010-06-16,84.11628723144531,-0.00035705128228380456,0.0016078488638393562
2010-06-17,84.25153350830078,0.0016078488638393562,0.0010837618016887873
2010-06-18,84.34284210205078,0.0010837618016887873,-0.00286368547763749
2010-06-21,84.10131072998047,-0.00286368547763749,-0.016515794188088573
2010-06-22,82.71231079101562,-0.016515794188088573,-0.0031030503073994353
2010-06-23,82.45565032958984,-0.0031030503073994353,-0.016570797641332402
2010-06-24,81.08929443359375,-0.016570797641332402,0.004189476330512587
2010-06-25,81.42901611328125,0.004189476330512587,-0.0031519533659687404
2010-06-28,81.17235565185547,-0.0031519533659687404,-0.030874700629911933
2010-06-29,78.66618347167969,-0.030874700629911933,-0.009500788192417842
2010-06-30,77.91879272460938,-0.009500788192417842,-0.004455803854157225
2010-07-01,77.57160186767578,-0.004455803854157225,-0.0054499327020058885
2010-07-02,77.14884185791016,-0.0054499327020058885,0.006555839847753875
2010-07-06,77.65461730957031,0.006555839847753875,0.031496178259218244
2010-07-07,80.1004409790039,0.031496178259218244,0.009895298804401431
2010-07-08,80.89305877685547,0.009895298804401431,0.0074655645694090556
2010-07-09,81.4969711303711,0.0074655645694090556,0.0006481013663115487
2010-07-12,81.54978942871094,0.0006481013663115487,0.01508865182871122
2010-07-13,82.78026580810547,0.01508865182871122,-9.115060356168492e-05
2010-07-14,82.77272033691406,-9.115060356168492e-05,0.0002732923926274111
2010-07-15,82.79534149169922,0.0002732923926274111,-0.02753435701364637
2010-07-16,80.515625,-0.02753435701364637,0.0059064690774790485
2010-07-19,80.9911880493164,0.0059064690774790485,0.011091426387596304
2010-07-20,81.88949584960938,0.011091426387596304,-0.012997348468614889
2010-07-21,80.82514953613281,-0.012997348468614889,0.02232111757750732
2010-07-22,82.62925720214844,0.02232111757750732,0.008679472247608677
2010-07-23,83.346435546875,0.008679472247608677,0.010415232565973431
2010-07-26,84.21450805664062,0.010415232565973431,-8.923585480336005e-05
2010-07-27,84.20699310302734,-8.923585480336005e-05,-0.006454638454264416
2010-07-28,83.66346740722656,-0.006454638454264416,-0.004872177829201685
2010-07-29,83.25584411621094,-0.004872177829201685,-0.00018135149475240198
2010-07-30,83.2407455444336,-0.00018135149475240198,0.02258093579496734
2010-08-02,85.12039947509766,0.02258093579496734,-0.004789053877954141
2010-08-03,84.71275329589844,-0.004789053877954141,0.006683226054557734
2010-08-04,85.2789077758789,0.006683226054557734,-0.0010622958598642818
2010-08-05,85.18831634521484,-0.0010622958598642818,-0.00407601674505631
2010-08-06,84.8410873413086,-0.00407601674505631,0.0053385293604277795
2010-08-09,85.29401397705078,0.0053385293604277795,-0.0053987345050031665
2010-08-10,84.83353424072266,-0.0053987345050031665,-0.027407028553323665
2010-08-11,82.50849914550781,-0.027407028553323665,-0.006129980025066262
2010-08-12,82.00272369384766,-0.006129980025066262,-0.002945499741772162
2010-08-13,81.76118469238281,-0.002945499741772162,-0.00046171351702717356
2010-08-16,81.72343444824219,-0.00046171351702717356,0.012285404289571034
2010-08-17,82.7274398803711,0.012285404289571034,0.0018248217255139032
2010-08-18,82.87840270996094,0.0018248217255139032,-0.01739688289776764
2010-08-19,81.43657684326172,-0.01739688289776764,-0.0032445026749440276
2010-08-20,81.17235565185547,-0.0032445026749440276,-0.003812988730685918
2010-08-23,80.86284637451172,-0.003812988730685918,-0.014843018420385934
2010-08-24,79.66259765625,-0.014843018420385934,0.00388525213148716
2010-08-25,79.97210693359375,0.00388525213148716,-0.00670208958048879
2010-08-26,79.43612670898438,-0.00670208958048879,0.015489847531447776
2010-08-27,80.66658020019531,0.015489847531447776,-0.014504787134935415
2010-08-30,79.49652862548828,-0.014504787134935415,0.0
2010-08-31,79.49652862548828,0.0,0.02991141166373268
2010-09-01,81.87438201904297,0.02991141166373268,0.00931245101425815
2010-09-02,82.63683319091797,0.00931245101425815,0.012971390982216002
2010-09-03,83.70874786376953,0.012971390982216002,-0.011272642328251536
2010-09-07,82.76512908935547,-0.011272642328251536,0.007023567339476289
2010-09-08,83.346435546875,0.007023567339476289,0.004619207819864357
2010-09-09,83.73143005371094,0.004619207819864357,0.005048544644726594
2010-09-10,84.1541519165039,0.005048544644726594,0.01112295429669663
2010-09-13,85.09019470214844,0.01112295429669663,-0.0006210020638500735
2010-09-14,85.037353515625,-0.0006210020638500735,0.0038170589383685893
2010-09-15,85.36194610595703,0.0038170589383685893,-0.0002652709316238733
2010-09-16,85.33930206298828,-0.0002652709316238733,0.0003733373813976648
2010-09-17,85.37116241455078,0.0003733373813976648,0.015290127973151213
2010-09-20,86.67649841308594,0.015290127973151213,-0.0020137556463585282
2010-09-21,86.501953125,-0.0020137556463585282,-0.004912866343787403
2010-09-22,86.07698059082031,-0.004912866343787403,-0.008111568209339226
2010-09-23,85.3787612915039,-0.008111568209339226,0.020622361384588173
2010-09-24,87.13947296142578,0.020622361384588173,-0.0047901575487379056
2010-09-27,86.72206115722656,-0.0047901575487379056,0.0035005349774617223
2010-09-28,87.025634765625,0.0035005349774617223,-0.001744074320324751
2010-09-29,86.87385559082031,-0.001744074320324751,-0.002970475281314333
2010-09-30,86.61579895019531,-0.002970475281314333,0.0042060596643713755
2010-10-01,86.98011016845703,0.0042060596643713755,-0.0075039535002237034
2010-10-04,86.3274154663086,-0.0075039535002237034,0.02013211187485897
2010-10-05,88.06536865234375,0.02013211187485897,-8.611351181642135e-05
2010-10-06,88.05778503417969,-8.611351181642135e-05,-0.0012068193219320067
2010-10-07,87.9515151977539,-0.0012068193219320067,0.005608701124680815
2010-10-08,88.44480895996094,0.005608701124680815,0.0009438748971546396
2010-10-11,88.52828979492188,0.0009438748971546396,0.003086116526106686
2010-10-12,88.80149841308594,0.003086116526106686,0.007776868031743822
2010-10-13,89.49209594726562,0.007776868031743822,-0.0039007126057595265
2010-10-14,89.14301300048828,-0.0039007126057595265,0.0020433659162115703
2010-10-15,89.32516479492188,0.0020433659162115703,0.004927729930266578
2010-10-18,89.76533508300781,0.004927729930266578,-0.013104508163629958
2010-10-19,88.58900451660156,-0.013104508163629958,0.009766061997988462
2010-10-20,89.45417022705078,0.009766061997988462,0.0022058114256817696
2010-10-21,89.6514892578125,0.0022058114256817696,0.0018623412874017031
2010-10-22,89.81845092773438,0.0018623412874017031,0.0029574394420168737
2010-10-25,90.0840835571289,0.0029574394420168737,0.0001686216245080363
2010-10-26,90.09927368164062,0.0001686216245080363,-0.0028637980363592774
2010-10-27,89.84124755859375,-0.0028637980363592774,0.00016899247873070067
2010-10-28,89.85643005371094,0.00016899247873070067,0.0007598282239718035
2010-10-29,89.9247055053711,0.0007598282239718035,0.00033767127802897257
2010-11-01,89.95507049560547,0.00033767127802897257,0.007930476088942484
2010-11-02,90.66845703125,0.007930476088942484,0.004017554216997343
2010-11-03,91.03272247314453,0.004017554216997343,0.01925813459968162
2010-11-04,92.78584289550781,0.01925813459968162,0.003762736989280979
2010-11-05,93.13497161865234,0.003762736989280979,-0.0018747664836054057
2010-11-08,92.96036529541016,-0.0018747664836054057,-0.007184044713854143
2010-11-09,92.29253387451172,-0.007184044713854143,0.004029687772149737
2010-11-10,92.66444396972656,0.004029687772149737,-0.0037675841864874826
2010-11-11,92.31532287597656,-0.0037675841864874826,-0.011838474757837947
2010-11-12,91.22245025634766,-0.011838474757837947,-0.0014141014889632597
2010-11-15,91.09345245361328,-0.0014141014889632597,-0.015579405385399592
2010-11-16,89.67427062988281,-0.015579405385399592,0.0005076662107001972
2010-11-17,89.71979522705078,0.0005076662107001972,0.01471850641760919
2010-11-18,91.04033660888672,0.01471850641760919,0.002750644670559854
2010-11-19,91.29075622558594,0.002750644670559854,-0.0008310447010787536
2010-11-22,91.21488952636719,-0.0008310447010787536,-0.014477173181903447
2010-11-23,89.89435577392578,-0.014477173181903447,0.014773947385104735
2010-11-24,91.22245025634766,0.014773947385104735,-0.011646933951474425
2010-11-26,90.15998840332031,-0.011646933951474425,0.003030010704508923
2010-11-29,90.43317413330078,0.003030010704508923,-0.005622589639286524
2010-11-30,89.9247055053711,-0.005622589639286524,0.021267945467955185
2010-12-01,91.83721923828125,0.021267945467955185,0.012808366801558613
2010-12-02,93.01350402832031,0.012808366801558613,0.0026929493138889704
2010-12-03,93.26398468017578,0.0026929493138889704,-0.001058220362283424
2010-12-06,93.16529083251953,-0.001058220362283424,0.0005705342754178666
2010-12-07,93.21844482421875,0.0005705342754178666,0.0036634308720473463
2010-12-08,93.55994415283203,0.0036634308720473463,0.0038937986994957985
2010-12-09,93.92424774169922,0.0038937986994957985,0.005817637611863713
2010-12-10,94.47066497802734,0.005817637611863713,0.0006426833313157854
2010-12-13,94.53137969970703,0.0006426833313157854,0.0008829404208106073
2010-12-14,94.6148452758789,0.0008829404208106073,-0.004572160933678515
2010-12-15,94.1822509765625,-0.004572160933678515,0.005801943772268725
2010-12-16,94.72869110107422,0.005801943772268725,0.001071174383243223
2010-12-17,94.83016204833984,0.001071174383243223,0.002413436529105306
2010-12-20,95.05902862548828,0.002413436529105306,0.006340664695117626
2010-12-21,95.6617660522461,0.006340664695117626,0.0031100812939011124
2010-12-22,95.95928192138672,0.0031100812939011124,-0.0014314365050496214
2010-12-23,95.8219223022461,-0.0014314365050496214,0.00039858049291652264
2010-12-27,95.86011505126953,0.00039858049291652264,0.0014321214315451414
2010-12-28,95.99739837646484,0.0014321214315451414,0.0007152751214358766
2010-12-29,96.0660629272461,0.0007152751214358766,-0.0015882053160800602
2010-12-30,95.91349029541016,-0.0015882053160800602,0.000238633622061446
2010-12-31,95.9363784790039,0.000238633622061446,0.010338005115561488
2011-01-03,96.92816925048828,0.010338005115561488,-0.0005508254549997371
2011-01-04,96.8747787475586,-0.0005508254549997371,0.005197608266966913
2011-01-05,97.3782958984375,0.005197608266966913,-0.0019588566457279244
2011-01-06,97.18754577636719,-0.0019588566457279244,-0.0019623087873470446
2011-01-07,96.99683380126953,-0.0019623087873470446,-0.0012583405965704841
2011-01-10,96.8747787475586,-0.0012583405965704841,0.0035436698877289174
2011-01-11,97.21807098388672,0.0035436698877289174,0.009024712210655927
2011-01-12,98.0954360961914,0.009024712210655927,-0.0016336685834370535
2011-01-13,97.9351806640625,-0.0016336685834370535,0.0072448537614437925
2011-01-14,98.64470672607422,0.0072448537614437925,0.0017013728001087358
2011-01-18,98.81253814697266,0.0017013728001087358,-0.00980499873490115
2011-01-19,97.84368133544922,-0.00980499873490115,-0.001325814742907161
2011-01-20,97.71395874023438,-0.001325814742907161,0.0022639746324906174
2011-01-21,97.9351806640625,0.0022639746324906174,0.005686881843733893
2011-01-24,98.49212646484375,0.005686881843733893,0.0005425436653145876
2011-01-25,98.54556274414062,0.0005425436653145876,0.0038706114102791123
2011-01-26,98.92699432373047,0.0038706114102791123,0.0024678096941523897
2011-01-27,99.17112731933594,0.0024678096941523897,-0.017462937042708848
2011-01-28,97.4393081665039,-0.017462937042708848,0.007516228434025107
2011-01-31,98.17168426513672,0.007516228434025107,0.01600901927086551
2011-02-01,99.74331665039062,0.01600901927086551,-0.001912104097768097
2011-02-02,99.55259704589844,-0.001912104097768097,0.0022223145270152678
2011-02-03,99.77383422851562,0.0022223145270152678,0.0028292748278042623
2011-02-04,100.05612182617188,0.0028292748278042623,0.006252213189680278
2011-02-07,100.68169403076172,0.006252213189680278,0.0045464909732853
2011-02-08,101.13944244384766,0.0045464909732853,-0.002262730669950419
2011-02-09,100.91059112548828,-0.002262730669950419,0.00037795183673328125
2011-02-10,100.94873046875,0.00037795183673328125,0.0059703502657888485
2011-02-11,101.55142974853516,0.0059703502657888485,0.002404033071814027
2011-02-14,101.79556274414062,0.002404033071814027,-0.003147899486664718
2011-02-15,101.4751205444336,-0.003147899486664718,0.00631560491459493
2011-02-16,102.11599731445312,0.00631560491459493,0.0029883713667431255
2011-02-17,102.42115783691406,0.0029883713667431255,0.0020857316143130245
2011-02-18,102.63478088378906,0.0020857316143130245,-0.02007025287257891
2011-02-22,100.57487487792969,-0.02007025287257891,-0.006144031314123555
2011-02-23,99.95693969726562,-0.006144031314123555,-0.0006869413068187891
2011-02-24,99.88827514648438,-0.0006869413068187891,0.010692870055319936
2011-02-25,100.95636749267578,0.010692870055319936,0.0061968389622168996
2011-02-28,101.58197784423828,0.0061968389622168996,-0.01667325970312339
2011-03-01,99.88827514648438,-0.01667325970312339,0.002138543459351938
2011-03-02,100.10189056396484,0.002138543459351938,0.01722465246325333
2011-03-03,101.82611083984375,0.01722465246325333,-0.007492796641409671
2011-03-04,101.06314849853516,-0.007492796641409671,-0.0078507239885649
2011-03-07,100.26972961425781,-0.0078507239885649,0.008749897470461176
2011-03-08,101.14707946777344,0.008749897470461176,-0.001432919355386142
2011-03-09,101.00214385986328,-0.001432919355386142,-0.018506025545238947
2011-03-10,99.13299560546875,-0.018506025545238947,0.006926354286277192
2011-03-11,99.81962585449219,0.006926354286277192,-0.0060380364423805455
2011-03-14,99.21691131591797,-0.0060380364423805455,-0.011456982124499526
2011-03-15,98.08018493652344,-0.011456982124499526,-0.01851307052524953
2011-03-16,96.26441955566406,-0.01851307052524953,0.013235274304006284
2011-03-17,97.53850555419922,0.013235274304006284,0.0036372761001604026
2011-03-18,97.89328002929688,0.0036372761001604026,0.015498008427669463
2011-03-21,99.41043090820312,0.015498008427669463,-0.003468784622227994
2011-03-22,99.06559753417969,-0.003468784622227994,0.0028615929207902457
2011-03-23,99.34908294677734,0.0028615929207902457,0.009563593836620976
2011-03-24,100.2992172241211,0.009563593836620976,0.003055813145769859
2011-03-25,100.605712890625,0.003055813145769859,-0.002437172546174149
2011-03-28,100.36051940917969,-0.002437172546174149,0.006718712916552905
2011-03-29,101.0348129272461,0.006718712916552905,0.006901316825286941
2011-03-30,101.73208618164062,0.006901316825286941,-0.0013558340235370059
2011-03-31,101.59415435791016,-0.0013558340235370059,0.004223368182497911
2011-04-01,102.02322387695312,0.004223368182497911,0.0008263295979744623
2011-04-04,102.10752868652344,0.0008263295979744623,-0.00015048450181487372
2011-04-05,102.0921630859375,-0.00015048450181487372,0.003152504546601209
2011-04-06,102.41400909423828,0.003152504546601209,-0.0025438762407338222
2011-04-07,102.15348052978516,-0.0025438762407338222,-0.003450101538814754
2011-04-08,101.80104064941406,-0.003450101538814754,-0.003010807099251389
2011-04-11,101.49453735351562,-0.003010807099251389,-0.007473826385625215
2011-04-12,100.7359848022461,-0.007473826385625215,-7.611521859796078e-05
2011-04-13,100.72831726074219,-7.611521859796078e-05,0.0007606041872465497
2011-04-14,100.804931640625,0.0007606041872465497,0.003648685386428152
2011-04-15,101.17273712158203,0.003648685386428152,-0.0112088813191068
2011-04-18,100.03870391845703,-0.0112088813191068,0.005744541773954781
2011-04-19,100.6133804321289,0.005744541773954781,0.013631823902413798
2011-04-20,101.98492431640625,0.013631823902413798,0.005108933935236815
2011-04-21,102.5059585571289,0.005108933935236815,-0.0010469153694783184
2011-04-25,102.39864349365234,-0.0010469153694783184,0.008605460081309246
2011-04-26,103.27983093261719,0.008605460081309246,0.0065284321731089445
2011-04-27,103.95408630371094,0.0065284321731089445,0.0032437046208313447
2011-04-28,104.2912826538086,0.0032437046208313447,0.0023511179899262658
2011-04-29,104.53648376464844,0.0023511179899262658,-0.0015391401688215067
2011-05-02,104.3755874633789,-0.0015391401688215067,-0.003597399171403115
2011-05-03,104.00010681152344,-0.003597399171403115,-0.006630597273873384
2011-05-04,103.3105239868164,-0.006630597273873384,-0.00904866267679394
2011-05-05,102.37570190429688,-0.00904866267679394,0.004415516744384673
2011-05-06,102.82774353027344,0.004415516744384673,0.003875250615120951
2011-05-09,103.22622680664062,0.003875250615120951,0.008536320733938618
2011-05-10,104.1073989868164,0.008536320733938618,-0.010525177960751364
2011-05-11,103.01165008544922,-0.010525177960751364,0.004760425962396564
2011-05-12,103.50202941894531,0.004760425962396564,-0.007698903261026735
2011-05-13,102.7051773071289,-0.007698903261026735,-0.0063415866542988475
2011-05-16,102.05386352539062,-0.0063415866542988475,-0.000149816049216267
2011-05-17,102.03857421875,-0.000149816049216267,0.008935578418471035
2011-05-18,102.95034790039062,0.008935578418471035,0.0023819637720963183
2011-05-19,103.19557189941406,0.0023819637720963183,-0.007944817592719255
2011-05-20,102.37570190429688,-0.007944817592719255,-0.011601146111647531
2011-05-23,101.18802642822266,-0.011601146111647531,-0.0008326222655242743
2011-05-24,101.10377502441406,-0.0008326222655242743,0.0033345472496946194
2011-05-25,101.44091033935547,0.0033345472496946194,0.004607604521729369
2011-05-26,101.90830993652344,0.004607604521729369,0.0038343003682024257
2011-05-27,102.29905700683594,0.0038343003682024257,0.010411199069966015
2011-05-31,103.3641128540039,0.010411199069966015,-0.02246086750942433
2011-06-01,101.04246520996094,-0.02246086750942433,-0.0010617012983697993
2011-06-02,100.93518829345703,-0.0010617012983697993,-0.009944536480093302
2011-06-03,99.93143463134766,-0.009944536480093302,-0.010581061706661843
2011-06-06,98.87405395507812,-0.010581061706661843,-0.0006203113980194352
2011-06-07,98.8127212524414,-0.0006203113980194352,-0.004187056391030564
2011-06-08,98.39898681640625,-0.004187056391030564,0.0076309462593562305
2011-06-09,99.14986419677734,0.0076309462593562305,-0.013910371304634461
2011-06-10,97.7706527709961,-0.013910371304634461,0.000783769326480499
2011-06-13,97.84728240966797,0.000783769326480499,0.01268643315626572
2011-06-14,99.08861541748047,0.01268643315626572,-0.017785846239797065
2011-06-15,97.32624053955078,-0.017785846239797065,0.0022045592351340737
2011-06-16,97.54080200195312,0.0022045592351340737,0.002984074610703935
2011-06-17,97.83187103271484,0.002984074610703935,0.005116033907459627
2011-06-20,98.33238220214844,0.005116033907459627,0.013704180322768433
2011-06-21,99.67994689941406,0.013704180322768433,-0.006025755343372685
2011-06-22,99.07929992675781,-0.006025755343372685,-0.002875134697342352
2011-06-23,98.79443359375,-0.002875134697342352,-0.01161339587112209
2011-06-24,97.6470947265625,-0.01161339587112209,0.008910679126168164
2011-06-27,98.51719665527344,0.008910679126168164,0.013053048104190168
2011-06-28,99.80314636230469,0.013053048104190168,0.008564145819888624
2011-06-29,100.65787506103516,0.008564145819888624,0.009562184326758372
2011-06-30,101.6203842163086,0.009562184326758372,0.01477613382456977
2011-07-01,103.12194061279297,0.01477613382456977,-0.0008212246471860363
2011-07-05,103.0372543334961,-0.0008212246471860363,0.0011956788220683912
2011-07-06,103.16045379638672,0.0011956788220683912,0.010375294892625009
2011-07-07,104.23077392578125,0.010375294892625009,-0.00709214407305192
2011-07-08,103.4915542602539,-0.00709214407305192,-0.018080413008773832
2011-07-11,101.6203842163086,-0.018080413008773832,-0.00431905283549705
2011-07-12,101.18148040771484,-0.00431905283549705,0.0033488012683400292
2011-07-13,101.52031707763672,0.0033488012683400292,-0.006902280852676856
2011-07-14,100.81959533691406,-0.006902280852676856,0.005804023511524203
2011-07-15,101.40475463867188,0.005804023511524203,-0.008200612670340446
2011-07-18,100.57317352294922,-0.008200612670340446,0.016231276920986693
2011-07-19,102.20560455322266,0.016231276920986693,-0.0006026293990434306
2011-07-20,102.14401245117188,-0.0006026293990434306,0.013871298798495912
2011-07-21,103.56088256835938,0.013871298798495912,0.0006690029094000849
2011-07-22,103.63016510009766,0.0006690029094000849,-0.005572843079808543
2011-07-25,103.05265045166016,-0.005572843079808543,-0.003735827033599648
2011-07-26,102.66766357421875,-0.003735827033599648,-0.02047580801934712
2011-07-27,100.56546020507812,-0.02047580801934712,-0.002909800508537952
2011-07-28,100.27283477783203,-0.002909800508537952,-0.006834228603432635
2011-07-29,99.5875473022461,-0.006834228603432635,-0.004252616937581055
2011-08-01,99.1640396118164,-0.004252616937581055,-0.02554765950005189
2011-08-02,96.63063049316406,-0.02554765950005189,0.005418627033761503
2011-08-03,97.15423583984375,0.005418627033761503,-0.046841340641736395
2011-08-04,92.60340118408203,-0.046841340641736395,-0.0014970695055979144
2011-08-05,92.46476745605469,-0.0014970695055979144,-0.06512308798467792
2011-08-08,86.44317626953125,-0.06512308798467792,0.04649946868038568
2011-08-09,90.46273803710938,0.04649946868038568,-0.044177968162958825
2011-08-10,86.46627807617188,-0.044177968162958825,0.044883806210860966
